data_time,message
2024-04-02 11:45:16,"{""Temperature"":32.04,""Vibration"":{""RMS"":{""X"":87},""Kurtosis"":{""X"":378},""P2P"":{""X"":4},""Z2P"":{""X"":2}},""Timestamp"":1712018715,""SensorNodeId"":""13e5a6f7"",""SourceAddress"":""16230115"",""GatewayId"":""8fdeec5a"",""MeasDetails"":{""FftSize"":4096,""FftWindow"":1,""G-range"":4,""Precision"":1,""BinSize"":1000,""ValueOffset"":0,""Trigger"":1,""Id"":202},""Type"":""scalar""}"
2024-04-02 11:45:16,"{""SensorNodeId"":""13e5a6f7"",""Timestamp"":1712018716,""GatewayId"":""8fdeec5a"",""SourceAddress"":""16230115"",""BurstDetails"":{""DataType"":19,""MeasurementTimeInterval"":152,""BurstId"":57,""ValueMapping"":3},""MeasDetails"":{""Id"":202},""Type"":""scalar""}"
2024-04-02 11:45:16,"{""FragCount"":0,""ValueMapping"":3,""DataType"":19,""BurstId"":57,""SensorNodeId"":""13e5a6f7"",""Values"":[3,0,-3,10,-3,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-11,86,-86,98,-74,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-11,37,-14,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""GatewayId"":""8fdeec5a"",""BurstDataOffset"":0,""DataSize"":1002,""Type"":""burst"",""MeasurementId"":202,""MeasurementTimeInterval"":152}"
2024-04-02 11:45:17,"{""FragCount"":1,""ValueMapping"":3,""DataType"":19,""BurstId"":57,""SensorNodeId"":""13e5a6f7"",""Values"":[0,0,37,-3,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""GatewayId"":""8fdeec5a"",""BurstDataOffset"":99,""DataSize"":1002,""Type"":""burst"",""MeasurementId"":202,""MeasurementTimeInterval"":152}"
2024-04-02 11:45:17,"{""FragCount"":2,""ValueMapping"":3,""DataType"":19,""BurstId"":57,""SensorNodeId"":""13e5a6f7"",""Values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""GatewayId"":""8fdeec5a"",""BurstDataOffset"":198,""DataSize"":1002,""Type"":""burst"",""MeasurementId"":202,""MeasurementTimeInterval"":152}"
2024-04-02 11:45:17,"{""FragCount"":3,""ValueMapping"":3,""DataType"":19,""BurstId"":57,""SensorNodeId"":""13e5a6f7"",""Values"":[0,0,0,0,0,0,12,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""GatewayId"":""8fdeec5a"",""BurstDataOffset"":297,""DataSize"":1002,""Type"":""burst"",""MeasurementId"":202,""MeasurementTimeInterval"":152}"
2024-04-02 11:45:18,"{""FragCount"":4,""ValueMapping"":3,""DataType"":19,""BurstId"":57,""SensorNodeId"":""13e5a6f7"",""Values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""GatewayId"":""8fdeec5a"",""BurstDataOffset"":396,""DataSize"":1002,""Type"":""burst"",""MeasurementId"":202,""MeasurementTimeInterval"":152}"
2024-04-02 11:45:18,"{""FragCount"":5,""ValueMapping"":3,""DataType"":19,""BurstId"":57,""SensorNodeId"":""13e5a6f7"",""Values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""GatewayId"":""8fdeec5a"",""BurstDataOffset"":495,""DataSize"":1002,""Type"":""burst"",""MeasurementId"":202,""MeasurementTimeInterval"":152}"
2024-04-02 11:45:19,"{""FragCount"":6,""ValueMapping"":3,""DataType"":19,""BurstId"":57,""SensorNodeId"":""13e5a6f7"",""Values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""GatewayId"":""8fdeec5a"",""BurstDataOffset"":594,""DataSize"":1002,""Type"":""burst"",""MeasurementId"":202,""MeasurementTimeInterval"":152}"
2024-04-02 11:45:19,"{""FragCount"":7,""ValueMapping"":3,""DataType"":19,""BurstId"":57,""SensorNodeId"":""13e5a6f7"",""Values"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],""GatewayId"":""8fdeec5a"",""BurstDataOffset"":693,""DataSize"":1002,""Type"":""burst"",""MeasurementId"":202,""MeasurementTimeInterval"":152}"
